lat       lon
46.70403  -86.21761
46.70403  -86.20144
46.70403  -86.18527
46.70403  -86.1691
46.70403  -86.15293
46.70403  -86.13676
46.70403  -86.12059
46.70403  -86.10442
46.70403  -86.08825
46.70403  -86.07208
46.70403  -86.05591
46.70403  -86.03974
46.70403  -86.02357
46.70403  -86.0074
46.70403  -85.99123
46.70403  -85.97506
46.70403  -85.95889
46.70403  -85.94272
46.70403  -85.92655
46.70403  -85.91038
46.70403  -85.89421
46.70403  -85.87804
46.70403  -85.86187
46.70403  -85.8457
46.70403  -85.82953
46.70403  -85.81336
46.70403  -85.79719
46.70403  -85.78102
46.70403  -85.76485
46.70403  -85.74868
46.70403  -85.73252
46.70403  -85.71635
46.70403  -85.70018
46.70403  -85.68401
46.70403  -85.66784
46.70403  -85.65167
46.70403  -85.6355
46.70403  -85.61933
46.70403  -85.60316
46.70403  -85.58699
46.70403  -85.57082
46.70403  -85.55465
46.70403  -85.53848
46.70403  -85.52231
46.70403  -85.50614
46.70403  -85.48997
46.70403  -85.4738
46.70403  -85.45763
46.70403  -85.44146
46.70403  -85.42529
46.70403  -85.00488
46.70403  -84.98871
46.70403  -84.97254
46.70403  -84.95637
46.70403  -84.9402
46.70403  -84.92403
46.70403  -84.90786
46.70403  -84.89169
46.70403  -84.87552
46.70403  -84.85935
46.70403  -84.84318
46.70403  -84.82701
46.70403  -84.81084
46.70403  -84.79467
46.70403  -84.7785
46.70403  -84.76233
46.70403  -84.74616
46.70403  -84.71382
46.70403  -84.69765
46.70403  -84.68148
46.70403  -84.66532
46.70403  -84.64915
46.70403  -84.63298
46.70403  -84.61681
46.70403  -84.60064
46.70403  -84.58447
46.70403  -84.5683
46.70403  -84.48745
46.70403  -84.47128
46.70403  -84.45511
46.71515  -92.0387
46.71515  -92.02253
46.71515  -92.00636
46.71515  -91.99019
46.71515  -91.97402
46.71515  -91.95785
46.71515  -91.94168
46.71515  -91.92551
46.71515  -91.90934
46.71515  -91.89317
46.71515  -91.877
46.71515  -91.86083
46.71515  -91.84466
46.71515  -91.82849
46.71515  -91.81232
46.71515  -91.79615
46.71515  -91.77998
46.71515  -91.76381
46.71515  -91.74764
46.71515  -91.73147
46.71515  -90.85831
46.71515  -90.84214
46.71515  -90.82597
46.71515  -90.8098
46.71515  -90.79363
46.71515  -90.77746
46.71515  -90.76129
46.71515  -90.74512
46.71515  -90.72895
46.71515  -90.71278
46.71515  -90.69661
46.71515  -90.68044
46.71515  -90.66427
46.71515  -90.6481
46.71515  -90.63193
46.71515  -90.61576
46.71515  -90.59959
46.71515  -90.58342
46.71515  -90.56725
46.71515  -90.55108
46.71515  -90.53492
46.71515  -90.51875
46.71515  -90.50258
46.71515  -90.48641
46.71515  -90.47024
46.71515  -90.45407
46.71515  -90.4379
46.71515  -90.42173
46.71515  -90.40556
46.71515  -90.38939
46.71515  -90.37322
46.71515  -90.35705
46.71515  -90.34088
46.71515  -90.32471
46.71515  -90.30854
46.71515  -90.29237
46.71515  -90.2762
46.71515  -90.26003
46.71515  -90.24386
46.71515  -90.22769
46.71515  -90.21152
46.71515  -90.19535
46.71515  -90.17918
46.71515  -90.16301
46.71515  -90.14684
46.71515  -90.13067
46.71515  -90.1145
46.71515  -90.09833
46.71515  -90.08216
46.71515  -90.06599
46.71515  -90.04982
46.71515  -90.03365
46.71515  -90.01748
46.71515  -90.00132
46.71515  -89.98515
46.71515  -87.54352
46.71515  -87.52735
46.71515  -87.51118
46.71515  -87.49501
46.71515  -87.47884
46.71515  -87.46267
46.71515  -87.4465
46.71515  -87.43033
46.71515  -87.41416
46.71515  -87.39799
46.71515  -87.38182
46.71515  -87.36565
46.71515  -87.34948
46.71515  -87.33332
46.71515  -87.31715
46.71515  -87.30098
46.71515  -87.28481
46.71515  -87.26864
46.71515  -87.25247
46.71515  -87.2363
46.71515  -87.22013
46.71515  -87.20396
46.71515  -87.18779
46.71515  -87.17162
46.71515  -87.15545
46.71515  -87.13928
46.71515  -87.12311
46.71515  -87.10694
46.71515  -87.09077
46.71515  -87.0746
46.71515  -87.05843
46.71515  -87.04226
46.71515  -87.02609
46.71515  -87.00992
46.71515  -86.99375
46.71515  -86.97758
46.71515  -86.96141
46.71515  -86.94524
46.71515  -86.92907
46.71515  -86.9129
46.71515  -86.89673
46.71515  -86.88056
46.71515  -86.86439
46.71515  -86.84822
46.71515  -86.83205
46.71515  -86.81588
46.71515  -86.79972
46.71515  -86.78355
46.71515  -86.76738
46.71515  -86.75121
46.71515  -86.73504
46.71515  -86.71887
46.71515  -86.7027
46.71515  -86.68653
46.71515  -86.67036
46.71515  -86.65419
46.71515  -86.63802
46.71515  -86.62185
46.71515  -86.60568
46.71515  -86.58951
46.71515  -86.57334
46.71515  -86.55717
46.71515  -86.541
46.71515  -86.52483
46.71515  -86.50866
46.71515  -86.49249
46.71515  -86.47632
46.71515  -86.46015
46.71515  -86.44398
46.71515  -86.42781
46.71515  -86.41164
46.71515  -86.39547
46.71515  -86.3793
46.71515  -86.36313
46.71515  -86.34696
46.71515  -86.33079
46.71515  -86.31462
46.71515  -86.29845
46.71515  -86.28228
46.71515  -86.26612
46.71515  -86.24995
46.71515  -86.23378
46.71515  -86.21761
46.71515  -86.20144
46.71515  -86.18527
46.71515  -86.1691
46.71515  -86.15293
46.71515  -86.13676
46.71515  -86.12059
46.71515  -86.10442
46.71515  -86.08825
46.71515  -86.07208
46.71515  -86.05591
46.71515  -86.03974
46.71515  -86.02357
46.71515  -86.0074
46.71515  -85.99123
46.71515  -85.97506
46.71515  -85.95889
46.71515  -85.94272
46.71515  -85.92655
46.71515  -85.91038
46.71515  -85.89421
46.71515  -85.87804
46.71515  -85.86187
46.71515  -85.8457
46.71515  -85.82953
46.71515  -85.81336
46.71515  -85.79719
46.71515  -85.78102
46.71515  -85.76485
46.71515  -85.74868
46.71515  -85.73252
46.71515  -85.71635
46.71515  -85.70018
46.71515  -85.68401
46.71515  -85.66784
46.71515  -85.65167
46.71515  -85.6355
46.71515  -85.61933
46.71515  -85.60316
46.71515  -85.58699
46.71515  -85.57082
46.71515  -85.55465
46.71515  -85.53848
46.71515  -85.52231
46.71515  -85.50614
46.71515  -85.48997
46.71515  -85.4738
46.71515  -85.45763
46.71515  -85.44146
46.71515  -85.42529
46.71515  -85.40912
46.71515  -85.39295
46.71515  -84.98871
46.71515  -84.97254
46.71515  -84.95637
46.71515  -84.9402
46.71515  -84.92403
46.71515  -84.90786
46.71515  -84.89169
46.71515  -84.87552
46.71515  -84.85935
46.71515  -84.84318
46.71515  -84.82701
46.71515  -84.81084
46.71515  -84.79467
46.71515  -84.7785
46.71515  -84.76233
46.71515  -84.74616
46.71515  -84.72999
46.71515  -84.71382
46.71515  -84.69765
46.71515  -84.68148
46.71515  -84.66532
46.71515  -84.64915
46.71515  -84.63298
46.71515  -84.61681
46.71515  -84.60064
46.71515  -84.58447
46.71515  -84.48745
46.71515  -84.47128
46.71515  -84.45511
46.72628  -92.0387
46.72628  -92.02253
46.72628  -92.00636
46.72628  -91.99019
46.72628  -91.97402
46.72628  -91.95785
46.72628  -91.94168
46.72628  -91.92551
46.72628  -91.90934
46.72628  -91.89317
46.72628  -91.877
46.72628  -91.86083
46.72628  -91.84466
46.72628  -91.82849
46.72628  -91.81232
46.72628  -91.79615
46.72628  -91.77998
46.72628  -91.76381
46.72628  -91.74764
46.72628  -91.73147
46.72628  -91.7153
46.72628  -91.69913
46.72628  -90.85831
46.72628  -90.84214
46.72628  -90.82597
46.72628  -90.8098
46.72628  -90.79363
46.72628  -90.77746
46.72628  -90.76129
46.72628  -90.74512
46.72628  -90.72895
46.72628  -90.71278
46.72628  -90.69661
46.72628  -90.68044
46.72628  -90.66427
46.72628  -90.6481
46.72628  -90.63193
46.72628  -90.61576
46.72628  -90.59959
46.72628  -90.58342
46.72628  -90.56725
46.72628  -90.55108
46.72628  -90.53492
46.72628  -90.51875
46.72628  -90.50258
46.72628  -90.48641
46.72628  -90.47024
46.72628  -90.45407
46.72628  -90.4379
46.72628  -90.42173
46.72628  -90.40556
46.72628  -90.38939
46.72628  -90.37322
46.72628  -90.35705
46.72628  -90.34088
46.72628  -90.32471
46.72628  -90.30854
46.72628  -90.29237
46.72628  -90.2762
46.72628  -90.26003
46.72628  -90.24386
46.72628  -90.22769
46.72628  -90.21152
46.72628  -90.19535
46.72628  -90.17918
46.72628  -90.16301
46.72628  -90.14684
46.72628  -90.13067
46.72628  -90.1145
46.72628  -90.09833
46.72628  -90.08216
46.72628  -90.06599
46.72628  -90.04982
46.72628  -90.03365
46.72628  -90.01748
46.72628  -90.00132
46.72628  -89.98515
46.72628  -89.96898
46.72628  -87.55969
46.72628  -87.54352
46.72628  -87.52735
46.72628  -87.51118
46.72628  -87.49501
46.72628  -87.47884
46.72628  -87.46267
46.72628  -87.4465
46.72628  -87.43033
46.72628  -87.41416
46.72628  -87.39799
46.72628  -87.38182
46.72628  -87.36565
46.72628  -87.34948
46.72628  -87.33332
46.72628  -87.31715
46.72628  -87.30098
46.72628  -87.28481
46.72628  -87.26864
46.72628  -87.25247
46.72628  -87.2363
46.72628  -87.22013
46.72628  -87.20396
46.72628  -87.18779
46.72628  -87.17162
46.72628  -87.15545
46.72628  -87.13928
46.72628  -87.12311
46.72628  -87.10694
46.72628  -87.09077
46.72628  -87.0746
46.72628  -87.05843
46.72628  -87.04226
46.72628  -87.02609
46.72628  -87.00992
46.72628  -86.99375
46.72628  -86.97758
46.72628  -86.96141
46.72628  -86.94524
46.72628  -86.92907
46.72628  -86.9129
46.72628  -86.89673
46.72628  -86.88056
46.72628  -86.86439
46.72628  -86.84822
46.72628  -86.83205
46.72628  -86.81588
46.72628  -86.79972
46.72628  -86.78355
46.72628  -86.76738
46.72628  -86.75121
46.72628  -86.73504
46.72628  -86.71887
46.72628  -86.7027
46.72628  -86.68653
46.72628  -86.67036
46.72628  -86.65419
46.72628  -86.63802
46.72628  -86.62185
46.72628  -86.60568
46.72628  -86.58951
46.72628  -86.57334
46.72628  -86.55717
46.72628  -86.541
46.72628  -86.52483
46.72628  -86.50866
46.72628  -86.49249
46.72628  -86.47632
46.72628  -86.46015
46.72628  -86.44398
46.72628  -86.42781
46.72628  -86.41164
46.72628  -86.39547
46.72628  -86.3793
46.72628  -86.36313
46.72628  -86.34696
46.72628  -86.33079
46.72628  -86.31462
46.72628  -86.29845
46.72628  -86.28228
46.72628  -86.26612
46.72628  -86.24995
46.72628  -86.23378
46.72628  -86.21761
46.72628  -86.20144
46.72628  -86.18527
46.72628  -86.1691
46.72628  -86.15293
46.72628  -86.13676
46.72628  -86.12059
46.72628  -86.10442
46.72628  -86.08825
46.72628  -86.07208
46.72628  -86.05591
46.72628  -86.03974
46.72628  -86.02357
46.72628  -86.0074
46.72628  -85.99123
46.72628  -85.97506
46.72628  -85.95889
46.72628  -85.94272
46.72628  -85.92655
46.72628  -85.91038
46.72628  -85.89421
46.72628  -85.87804
46.72628  -85.86187
46.72628  -85.8457
46.72628  -85.82953
46.72628  -85.81336
46.72628  -85.79719
46.72628  -85.78102
46.72628  -85.76485
46.72628  -85.74868
46.72628  -85.73252
46.72628  -85.71635
46.72628  -85.70018
46.72628  -85.68401
46.72628  -85.66784
46.72628  -85.65167
46.72628  -85.6355
46.72628  -85.61933
46.72628  -85.60316
46.72628  -85.58699
46.72628  -85.57082
46.72628  -85.55465
46.72628  -85.53848
46.72628  -85.52231
46.72628  -85.50614
46.72628  -85.48997
46.72628  -85.4738
46.72628  -85.45763
46.72628  -85.44146
46.72628  -85.42529
46.72628  -85.40912
46.72628  -85.39295
46.72628  -85.37678
46.72628  -85.36061
46.72628  -84.97254
46.72628  -84.95637
46.72628  -84.9402
46.72628  -84.92403
46.72628  -84.90786
46.72628  -84.89169
46.72628  -84.87552
46.72628  -84.85935
46.72628  -84.84318
46.72628  -84.82701
46.72628  -84.81084
46.72628  -84.79467
46.72628  -84.7785
46.72628  -84.76233
46.72628  -84.74616
46.72628  -84.72999
46.72628  -84.71382
46.72628  -84.69765
46.72628  -84.68148
46.72628  -84.66532
46.72628  -84.64915
46.72628  -84.63298
46.72628  -84.61681
46.72628  -84.60064
46.72628  -84.58447
46.72628  -84.48745
46.72628  -84.47128
46.7374   -92.05487
46.7374   -92.0387
46.7374   -92.02253
46.7374   -92.00636
46.7374   -91.99019
46.7374   -91.97402
46.7374   -91.95785
46.7374   -91.94168
46.7374   -91.92551
46.7374   -91.90934
46.7374   -91.89317
46.7374   -91.877
46.7374   -91.86083
46.7374   -91.84466
46.7374   -91.82849
46.7374   -91.81232
46.7374   -91.79615
46.7374   -91.77998
46.7374   -91.76381
46.7374   -91.74764
46.7374   -91.73147
46.7374   -91.7153
46.7374   -91.69913
46.7374   -91.68296
46.7374   -91.66679
46.7374   -90.85831
46.7374   -90.84214
46.7374   -90.82597
46.7374   -90.8098
46.7374   -90.77746
46.7374   -90.76129
46.7374   -90.74512
46.7374   -90.72895
46.7374   -90.71278
46.7374   -90.69661
46.7374   -90.68044
46.7374   -90.66427
46.7374   -90.6481
46.7374   -90.63193
46.7374   -90.61576
46.7374   -90.59959
46.7374   -90.58342
46.7374   -90.56725
46.7374   -90.55108
46.7374   -90.53492
46.7374   -90.51875
46.7374   -90.50258
46.7374   -90.48641
46.7374   -90.47024
46.7374   -90.45407
46.7374   -90.4379
46.7374   -90.42173
46.7374   -90.40556
46.7374   -90.38939
46.7374   -90.37322
46.7374   -90.35705
46.7374   -90.34088
46.7374   -90.32471
46.7374   -90.30854
46.7374   -90.29237
46.7374   -90.2762
46.7374   -90.26003
46.7374   -90.24386
46.7374   -90.22769
46.7374   -90.21152
46.7374   -90.19535
46.7374   -90.17918
46.7374   -90.16301
46.7374   -90.14684
46.7374   -90.13067
46.7374   -90.1145
46.7374   -90.09833
46.7374   -90.08216
46.7374   -90.06599
46.7374   -90.04982
46.7374   -90.03365
46.7374   -90.01748
46.7374   -90.00132
46.7374   -89.98515
46.7374   -89.96898
46.7374   -89.95281
46.7374   -87.57586
46.7374   -87.55969
46.7374   -87.54352
46.7374   -87.52735
46.7374   -87.51118
46.7374   -87.49501
46.7374   -87.47884
46.7374   -87.46267
46.7374   -87.4465
46.7374   -87.43033
46.7374   -87.41416
46.7374   -87.39799
46.7374   -87.38182
46.7374   -87.36565
46.7374   -87.34948
46.7374   -87.33332
46.7374   -87.31715
46.7374   -87.30098
46.7374   -87.28481
46.7374   -87.26864
46.7374   -87.25247
46.7374   -87.2363
46.7374   -87.22013
46.7374   -87.20396
46.7374   -87.18779
46.7374   -87.17162
46.7374   -87.15545
46.7374   -87.13928
46.7374   -87.12311
46.7374   -87.10694
46.7374   -87.09077
46.7374   -87.0746
46.7374   -87.05843
46.7374   -87.04226
46.7374   -87.02609
46.7374   -87.00992
46.7374   -86.99375
46.7374   -86.97758
46.7374   -86.96141
46.7374   -86.94524
46.7374   -86.92907
46.7374   -86.9129
46.7374   -86.89673
46.7374   -86.88056
46.7374   -86.86439
46.7374   -86.84822
46.7374   -86.83205
46.7374   -86.81588
46.7374   -86.79972
46.7374   -86.78355
46.7374   -86.76738
46.7374   -86.75121
46.7374   -86.73504
46.7374   -86.71887
46.7374   -86.7027
46.7374   -86.68653
46.7374   -86.67036
46.7374   -86.65419
46.7374   -86.63802
46.7374   -86.62185
46.7374   -86.60568
46.7374   -86.58951
46.7374   -86.57334
46.7374   -86.55717
46.7374   -86.541
46.7374   -86.52483
46.7374   -86.50866
46.7374   -86.49249
46.7374   -86.47632
46.7374   -86.46015
46.7374   -86.44398
46.7374   -86.42781
46.7374   -86.41164
46.7374   -86.39547
46.7374   -86.3793
46.7374   -86.36313
46.7374   -86.34696
46.7374   -86.33079
46.7374   -86.31462
46.7374   -86.29845
46.7374   -86.28228
46.7374   -86.26612
46.7374   -86.24995
46.7374   -86.23378
46.7374   -86.21761
46.7374   -86.20144
46.7374   -86.18527
46.7374   -86.1691
46.7374   -86.15293
46.7374   -86.13676
46.7374   -86.12059
46.7374   -86.10442
46.7374   -86.08825
46.7374   -86.07208
46.7374   -86.05591
46.7374   -86.03974
46.7374   -86.02357
46.7374   -86.0074
46.7374   -85.99123
46.7374   -85.97506
46.7374   -85.95889
46.7374   -85.94272
46.7374   -85.92655
46.7374   -85.91038
46.7374   -85.89421
46.7374   -85.87804
46.7374   -85.86187
46.7374   -85.8457
46.7374   -85.82953
46.7374   -85.81336
46.7374   -85.79719
46.7374   -85.78102
46.7374   -85.76485
46.7374   -85.74868
46.7374   -85.73252
46.7374   -85.71635
46.7374   -85.70018
46.7374   -85.68401
46.7374   -85.66784
46.7374   -85.65167
46.7374   -85.6355
46.7374   -85.61933
46.7374   -85.60316
46.7374   -85.58699
46.7374   -85.57082
46.7374   -85.55465
46.7374   -85.53848
46.7374   -85.52231
46.7374   -85.50614
46.7374   -85.48997
46.7374   -85.4738
46.7374   -85.45763
46.7374   -85.44146
46.7374   -85.42529
46.7374   -85.40912
46.7374   -85.39295
46.7374   -85.37678
46.7374   -85.36061
46.7374   -85.34444
46.7374   -85.32827
46.7374   -84.97254
46.7374   -84.95637
46.7374   -84.9402
46.7374   -84.92403
46.7374   -84.90786
46.7374   -84.89169
46.7374   -84.87552
46.7374   -84.85935
46.7374   -84.84318
46.7374   -84.82701
46.7374   -84.81084
46.7374   -84.79467
46.7374   -84.7785
46.7374   -84.76233
46.7374   -84.74616
46.7374   -84.72999
46.7374   -84.71382
46.7374   -84.69765
46.7374   -84.68148
46.7374   -84.66532
46.7374   -84.64915
46.7374   -84.63298
46.7374   -84.61681
46.7374   -84.60064
46.7374   -84.58447
46.7374   -84.55213
46.7374   -84.47128
46.74851  -92.07104
46.74851  -92.05487
46.74851  -92.0387
46.74851  -92.02253
46.74851  -92.00636
46.74851  -91.99019
46.74851  -91.97402
46.74851  -91.95785
46.74851  -91.94168
46.74851  -91.92551
46.74851  -91.90934
46.74851  -91.89317
46.74851  -91.877
46.74851  -91.86083
46.74851  -91.84466
46.74851  -91.82849
46.74851  -91.81232
46.74851  -91.79615
46.74851  -91.77998
46.74851  -91.76381
46.74851  -91.74764
46.74851  -91.73147
46.74851  -91.7153
46.74851  -91.69913
46.74851  -91.68296
46.74851  -91.66679
46.74851  -91.65062
46.74851  -91.63445
46.74851  -90.85831
46.74851  -90.84214
46.74851  -90.82597
46.74851  -90.8098
46.74851  -90.74512
46.74851  -90.72895
46.74851  -90.71278
46.74851  -90.69661
46.74851  -90.68044
46.74851  -90.66427
46.74851  -90.6481
46.74851  -90.63193
46.74851  -90.61576
46.74851  -90.59959
46.74851  -90.58342
46.74851  -90.56725
46.74851  -90.55108
46.74851  -90.53492
46.74851  -90.51875
46.74851  -90.50258
46.74851  -90.48641
46.74851  -90.47024
46.74851  -90.45407
46.74851  -90.4379
46.74851  -90.42173
46.74851  -90.40556
46.74851  -90.38939
46.74851  -90.37322
46.74851  -90.35705
46.74851  -90.34088
46.74851  -90.32471
46.74851  -90.30854
46.74851  -90.29237
46.74851  -90.2762
46.74851  -90.26003
46.74851  -90.24386
46.74851  -90.22769
46.74851  -90.21152
46.74851  -90.19535
46.74851  -90.17918
46.74851  -90.16301
46.74851  -90.14684
46.74851  -90.13067
46.74851  -90.1145
46.74851  -90.09833
46.74851  -90.08216
46.74851  -90.06599
46.74851  -90.04982
46.74851  -90.03365
46.74851  -90.01748
46.74851  -90.00132
46.74851  -89.98515
46.74851  -89.96898
46.74851  -89.95281
46.74851  -89.93664
46.74851  -87.57586
46.74851  -87.55969
46.74851  -87.54352
46.74851  -87.52735
46.74851  -87.51118
46.74851  -87.49501
46.74851  -87.47884
46.74851  -87.46267
46.74851  -87.4465
46.74851  -87.43033
46.74851  -87.41416
46.74851  -87.39799
46.74851  -87.38182
46.74851  -87.36565
46.74851  -87.34948
46.74851  -87.33332
46.74851  -87.31715
46.74851  -87.30098
46.74851  -87.28481
46.74851  -87.26864
46.74851  -87.25247
46.74851  -87.2363
46.74851  -87.22013
46.74851  -87.20396
46.74851  -87.18779
46.74851  -87.17162
46.74851  -87.15545
46.74851  -87.13928
46.74851  -87.12311
46.74851  -87.10694
46.74851  -87.09077
46.74851  -87.0746
46.74851  -87.05843
46.74851  -87.04226
46.74851  -87.02609
46.74851  -87.00992
46.74851  -86.99375
46.74851  -86.97758
46.74851  -86.96141
46.74851  -86.94524
46.74851  -86.92907
46.74851  -86.9129
46.74851  -86.89673
46.74851  -86.88056
46.74851  -86.86439
46.74851  -86.84822
46.74851  -86.83205
46.74851  -86.81588
46.74851  -86.79972
46.74851  -86.78355
46.74851  -86.76738
46.74851  -86.75121
46.74851  -86.73504
46.74851  -86.71887
46.74851  -86.7027
46.74851  -86.68653
46.74851  -86.67036
46.74851  -86.65419
46.74851  -86.63802
46.74851  -86.62185
46.74851  -86.60568
46.74851  -86.58951
46.74851  -86.57334
46.74851  -86.55717
46.74851  -86.541
46.74851  -86.52483
46.74851  -86.50866
46.74851  -86.49249
46.74851  -86.47632
46.74851  -86.46015
46.74851  -86.44398
46.74851  -86.42781
46.74851  -86.41164
46.74851  -86.39547
46.74851  -86.3793
46.74851  -86.36313
46.74851  -86.34696
46.74851  -86.33079
46.74851  -86.31462
46.74851  -86.29845
46.74851  -86.28228
46.74851  -86.26612
46.74851  -86.24995
46.74851  -86.23378
46.74851  -86.21761
46.74851  -86.20144
46.74851  -86.18527
46.74851  -86.1691
46.74851  -86.15293
46.74851  -86.13676
46.74851  -86.12059
46.74851  -86.10442
46.74851  -86.08825
46.74851  -86.07208
46.74851  -86.05591
46.74851  -86.03974
46.74851  -86.02357
46.74851  -86.0074
46.74851  -85.99123
46.74851  -85.97506
46.74851  -85.95889
46.74851  -85.94272
46.74851  -85.92655
46.74851  -85.91038
46.74851  -85.89421
46.74851  -85.87804
46.74851  -85.86187
46.74851  -85.8457
46.74851  -85.82953
46.74851  -85.81336
46.74851  -85.79719
46.74851  -85.78102
46.74851  -85.76485
46.74851  -85.74868
46.74851  -85.73252
46.74851  -85.71635
46.74851  -85.70018
46.74851  -85.68401
46.74851  -85.66784
46.74851  -85.65167
46.74851  -85.6355
46.74851  -85.61933
46.74851  -85.60316
46.74851  -85.58699
46.74851  -85.57082
46.74851  -85.55465
46.74851  -85.53848
46.74851  -85.52231
46.74851  -85.50614
46.74851  -85.48997
46.74851  -85.4738
46.74851  -85.45763
46.74851  -85.44146
46.74851  -85.42529
46.74851  -85.40912
46.74851  -85.39295
46.74851  -85.37678
46.74851  -85.36061
46.74851  -85.34444
46.74851  -85.32827
46.74851  -85.3121
46.74851  -85.29593
46.74851  -84.95637
46.74851  -84.9402
46.74851  -84.92403
46.74851  -84.90786
46.74851  -84.89169
46.74851  -84.87552
46.74851  -84.85935
46.74851  -84.84318
46.74851  -84.82701
46.74851  -84.81084
46.74851  -84.79467
46.74851  -84.7785
46.74851  -84.76233
46.74851  -84.74616
46.74851  -84.72999
46.74851  -84.71382
46.74851  -84.69765
46.74851  -84.68148
46.74851  -84.66532
46.74851  -84.64915
46.74851  -84.63298
46.74851  -84.61681
46.74851  -84.60064
46.74851  -84.58447
46.74851  -84.5683
46.75963  -92.08721
46.75963  -92.07104
46.75963  -92.05487
46.75963  -92.0387
46.75963  -92.02253
46.75963  -92.00636
46.75963  -91.99019
46.75963  -91.97402
46.75963  -91.95785
46.75963  -91.94168
46.75963  -91.92551
46.75963  -91.90934
46.75963  -91.89317
46.75963  -91.877
46.75963  -91.86083
46.75963  -91.84466
46.75963  -91.82849
46.75963  -91.81232
46.75963  -91.79615
46.75963  -91.77998
46.75963  -91.76381
46.75963  -91.74764
46.75963  -91.73147
46.75963  -91.7153
46.75963  -91.69913
46.75963  -91.68296
46.75963  -91.66679
46.75963  -91.65062
46.75963  -91.63445
46.75963  -91.61828
46.75963  -91.60212
46.75963  -91.58595
46.75963  -91.56978
46.75963  -91.55361
46.75963  -91.53744
46.75963  -91.52127
46.75963  -91.5051
46.75963  -91.48893
46.75963  -90.84214
46.75963  -90.82597
46.75963  -90.8098
46.75963  -90.71278
46.75963  -90.69661
46.75963  -90.68044
46.75963  -90.66427
46.75963  -90.6481
46.75963  -90.63193
46.75963  -90.61576
46.75963  -90.59959
46.75963  -90.58342
46.75963  -90.56725
46.75963  -90.55108
46.75963  -90.53492
46.75963  -90.51875
46.75963  -90.50258
46.75963  -90.48641
46.75963  -90.47024
46.75963  -90.45407
46.75963  -90.4379
46.75963  -90.42173
46.75963  -90.40556
46.75963  -90.38939
46.75963  -90.37322
46.75963  -90.35705
46.75963  -90.34088
46.75963  -90.32471
46.75963  -90.30854
46.75963  -90.29237
46.75963  -90.2762
46.75963  -90.26003
46.75963  -90.24386
46.75963  -90.22769
46.75963  -90.21152
46.75963  -90.19535
46.75963  -90.17918
46.75963  -90.16301
46.75963  -90.14684
46.75963  -90.13067
46.75963  -90.1145
46.75963  -90.09833
46.75963  -90.08216
46.75963  -90.06599
46.75963  -90.04982
46.75963  -90.03365
46.75963  -90.01748
46.75963  -90.00132
46.75963  -89.98515
46.75963  -89.96898
46.75963  -89.95281
46.75963  -89.93664
46.75963  -89.92047
46.75963  -89.9043
46.75963  -87.57586
46.75963  -87.55969
46.75963  -87.54352
46.75963  -87.52735
46.75963  -87.51118
46.75963  -87.49501
46.75963  -87.47884
46.75963  -87.46267
46.75963  -87.4465
46.75963  -87.43033
46.75963  -87.41416
46.75963  -87.39799
46.75963  -87.38182
46.75963  -87.36565
46.75963  -87.34948
46.75963  -87.33332
46.75963  -87.31715
46.75963  -87.30098
46.75963  -87.28481
46.75963  -87.26864
46.75963  -87.25247
46.75963  -87.2363
46.75963  -87.22013
46.75963  -87.20396
46.75963  -87.18779
46.75963  -87.17162
46.75963  -87.15545
46.75963  -87.13928
46.75963  -87.12311
46.75963  -87.10694
46.75963  -87.09077
46.75963  -87.0746
46.75963  -87.05843
46.75963  -87.04226
46.75963  -87.02609
46.75963  -87.00992
46.75963  -86.99375
46.75963  -86.97758
46.75963  -86.96141
46.75963  -86.94524
46.75963  -86.92907
46.75963  -86.9129
46.75963  -86.89673
46.75963  -86.88056
46.75963  -86.86439
46.75963  -86.84822
46.75963  -86.83205
46.75963  -86.81588
46.75963  -86.79972
46.75963  -86.78355
46.75963  -86.76738
46.75963  -86.75121
46.75963  -86.73504
46.75963  -86.71887
46.75963  -86.7027
46.75963  -86.68653
46.75963  -86.67036
46.75963  -86.65419
46.75963  -86.63802
46.75963  -86.62185
46.75963  -86.60568
46.75963  -86.58951
46.75963  -86.57334
46.75963  -86.55717
46.75963  -86.541
46.75963  -86.52483
46.75963  -86.50866
46.75963  -86.49249
46.75963  -86.47632
46.75963  -86.46015
46.75963  -86.44398
46.75963  -86.42781
46.75963  -86.41164
46.75963  -86.39547
46.75963  -86.3793
46.75963  -86.36313
46.75963  -86.34696
46.75963  -86.33079
46.75963  -86.31462
46.75963  -86.29845
46.75963  -86.28228
46.75963  -86.26612
46.75963  -86.24995
46.75963  -86.23378
46.75963  -86.21761
46.75963  -86.20144
46.75963  -86.18527
46.75963  -86.1691
46.75963  -86.15293
46.75963  -86.13676
46.75963  -86.12059
46.75963  -86.10442
46.75963  -86.08825
46.75963  -86.07208
46.75963  -86.05591
46.75963  -86.03974
46.75963  -86.02357
46.75963  -86.0074
46.75963  -85.99123
46.75963  -85.97506
46.75963  -85.95889
46.75963  -85.94272
46.75963  -85.92655
46.75963  -85.91038
46.75963  -85.89421
46.75963  -85.87804
46.75963  -85.86187
46.75963  -85.8457
46.75963  -85.82953
46.75963  -85.81336
46.75963  -85.79719
46.75963  -85.78102
46.75963  -85.76485
46.75963  -85.74868
46.75963  -85.73252
46.75963  -85.71635
46.75963  -85.70018
46.75963  -85.68401
46.75963  -85.66784
46.75963  -85.65167
46.75963  -85.6355
46.75963  -85.61933
46.75963  -85.60316
